NPN;construction;preposition;noun;context_pre;costr;context_post;number_of_noun;Type;other_cxn;meaning;syntactic_function
uomo a uomo;yes;a;uomo;Vi segnaliamo anche l'accusa pesantissima dell'animatore del sito pacifista Peacelink, Alessandro Marescotti, ai tecnici che si sono resi conniventi della truffa del baco del millennio: un confronto da;uomo a uomo;nella rubrica Delfino.;sg;PNPN;yes;distractor;_
uomo a uomo;yes;a;uomo;Zika, inoltre, si rivelò molto più complicato di Ebola: mentre Ebola si diffonde quasi esclusivamente da;uomo a uomo;, Zika viene perlopiù trasmesso attraverso punture di zanzara.;sg;PNPN;yes;distractor;_
corpo a corpo;no;a;corpo;La guerriglia urbana, la battaglia;corpo a corpo;nelle strade della capitale è proprio quello che al Pentagono vogliono evitare.;sg;_;_;juxtaposition/contact;modifier
provincia a provincia;no;a;provincia;La parte più sostanziosa della domanda regionale di alloggi è garantita da chi si trasferisce da un'altra regione o da;provincia a provincia;: oltre il 39 per cento.;sg;PNPN;yes;distractor;_
uomini su uomini;yes;su;uomo;E quanto andiamo studiando ci insegna che le società organizzate, precedenti a quelle classiste, precedenti quindi alla comparsa della schiavitù e di ogni sfruttamento di;uomini su uomini;, accumulavano una straordinaria quantità di energia e l'applicavano alla modifica dell'ambiente (edifici monumentali, infrastrutture, produzione materiale) senza spezzarne l'equilibrio.;pl;thematic_target;no;distractor;_
gomito a gomito;yes;a;gomito;Da Ferrara saliranno sulle Alpi un centinaio di rappresentanti delle forze di polizia civili e militari del territorio, che ancora una volta si troveranno a;gomito a gomito;, ma lontano dal lavoro quotidiano.;sg;PNPN;yes;distractor;_
colpo su colpo;no;su;colpo;Ma in questo campo gli americani sono in grado di ribattere;colpo su colpo;: Chevrolet risponde con una cult car, la Corvette.;sg;_;_;succession/iteration/distributivity;modifier
punto a punto;yes;a;punto;Dall'analisi delle piste è probabile che il mondiale piloti si sviluppi con una battaglia;punto a punto;.;sg;_;_;succession/iteration/distributivity;modifier
provincia a provincia;no;a;provincia;Secondo i risultati della ricerca le scelte imprenditoriali si differenziano da;provincia a provincia;.;sg;PNPN;yes;distractor;_
denunce su denunce;yes;su;denuncia;Così come gli ingegneri e i geometri che lavorano per noi: anche tra loro, più d'uno ha subito il mio stesso trattamento,;denunce su denunce;.;pl;_;_;greater_plurality/accumulation;nominal
corpo a corpo;no;a;corpo;Nell'economia del risultato a pesare è anche il comparto visivo perché, alla routine degli scontri;corpo a corpo;", Watts ci riserva sorprese quando si tratta di mettere in scena il potere illusionistico di Mysterio in una serie di sequenze da far girare la testa allo spettatore, per il gioco di specchi in cui la realtà fa a gara a smentire se stessa manco ci trovassimo nella sequenza finale de ""La signora di Shangai"" di Orson Welles.";sg;_;_;juxtaposition/contact;modifier
colpo su colpo;no;su;colpo;Ma Micheli si infervora, nega, ribatte;colpo su colpo;.;sg;_;_;succession/iteration/distributivity;modifier
golfo a golfo;no;a;golfo;Di lassù si possiede un orizzonte largo, da;golfo a golfo;, e la brezza del mare arriva spavalda.;sg;PNPN;yes;distractor;_
5 su 5;yes;su;5;Questa volta è la Juventus a sbagliare di meno, anzi a non sbagliare proprio nulla visto che mette a segno uno score di;5 su 5;, mentre per il Milan è fatale l' errore di Brocchi.;X;NumPNum;no;distractor;_
tornanti su tornanti;yes;su;tornante;Si viaggia tra sassi e massi, guadi e fango,;tornanti su tornanti;", si sale dai 3000 ai quasi 5000 metri in un attimo; gli spazi gradualmente si allargano, sono quasi in cima, fa freddo, ha nevicato da poco.";pl;_;_;greater_plurality/accumulation;nominal
campo a campo;yes;a;campo;Per muovere il punto di inserzione da;campo a campo;, premere il tasto [tab] o selezionare con il mouse la casella desiderata.;sg;PNPN;yes;distractor;_
colpo su colpo;no;su;colpo;"Ma ora che il presidente Hugo Chavez ha chiesto ai suoi di rispondere """;colpo su colpo;"alle provocazioni dei senzapatria"", quella delle pentole è diventata una piccola guerra che si estende per tutta la capitale venezuelana.";sg;_;_;succession/iteration/distributivity;modifier
goccia a goccia ;yes;a;goccia;Come nel riempire una caraffa a;goccia a goccia;, c'è finalmente una stilla che la fa traboccare, così in una sequela di atti gentili ce n'è infine uno che fa traboccare il cuore.;sg;PNPN;yes;distractor;_
circoscrizione a circoscrizione;yes;a;circoscrizione;Il numero di liste varia invece da;circoscrizione a circoscrizione;: a Bologna in totale sono 16.;sg;PNPN;yes;distractor;_
superficie a superficie;no;a;superficie;Per il Novecento, il record di vicinanza è già alle nostre spalle e fu stabilito il 4 gennaio 1912, quando tra la Terra e la Luna, da;superficie a superficie;, intercorsero 348.259 chilometri (e 356.375 da centro a centro dei due corpi celesti).;sg;PNPN;yes;distractor;_
uomo a uomo;yes;a;uomo;"Gli esperti, nel frattempo, ritengono che la trasmissione del virus dell'""influenza dei polli"" sia possibile anche da";uomo a uomo;, tuttavia i test conclusi finora hanno rivelato solo geni animali.;sg;PNPN;yes;distractor;_
uomo su uomo;yes;su;uomo;Il sistema odioso di sfruttamento di;uomo su uomo;.;sg;thematic_target;no;distractor;_
pezzo a pezzo;yes;a;pezzo;E il vaso se ne va,;pezzo a pezzo;.;sg;_;_;succession/iteration/distributivity;modifier
capelli su capelli;no;su;capello;Quindi, ad esempio, lo stesso taglio di;capelli su capelli;lisci e ricci apparirà completamente diverso. pertanto quando scegli un taglio di capelli, oltre al tipo di viso, considera anche il tipo di capelli.;pl;N_extended;no;distractor;_
onda su onda;no;su;onda;Restando in tema acquatico, si voga;onda su onda;, al concerto dei Litfiba.;sg;_;_;succession/iteration/distributivity;modifier
riunioni su riunioni;yes;su;riunione;Non resta che aspettare: sempre dal municipio i bene informati fanno sapere che proprio in queste ore si stanno svolgendo;riunioni su riunioni;per risolvere la matassa e passare all'azione, ma sulla tempistica non si sbilancia nessuno.;pl;_;_;greater_plurality/accumulation;nominal
uomini su uomini;yes;su;uomo;Quindi, anche nel fumetto Bonelli, come in Berserk, ci sono scene di violenza sessuale verso i protagonisti minorenni, o di violenza sessuale di;uomini su uomini;"(le ho elencate entrambe perchè non sapevo cosa consideravi più ""forte"" nella scena di Berserk).";pl;thematic_target;no;distractor;_
punto a punto;yes;a;punto;Per quale motivo la Kinder perde tanti finali di partita;punto a punto;?;sg;_;_;succession/iteration/distributivity;modifier
pezzo a pezzo;yes;a;pezzo;Drogo lo indossò e si guardò;pezzo a pezzo;nel piccolo specchio della propria stanza.;sg;_;_;succession/iteration/distributivity;modifier
uomo a uomo;yes;a;uomo;Possiamo avere una conversazione educata, da;uomo a uomo;, oppure devo farti strappare di bocca altre parole dai miei uomini?;sg;PNPN;yes;distractor;_
sasso su sasso;yes;su;sasso;Il signor Sandro scuote la testa, si infila le mani in tasca e si piega a guardare la pietra, il disegno fatto a colpi di;sasso su sasso;, poi i piedi, le mani, gli occhi tondi lassù che rispondono allo sguardo.;sg;thematic_target;no;distractor;_
individuo a individuo;yes;a;individuo;Questi caratteri sono variabili da;individuo a individuo;"; essi sono infatti il passaggio nel soggetto percettore del s. di caratteri fisici ben precisi dell'onda, che è l'unica realtà fisica del fenomeno.";sg;PNPN;yes;distractor;_
bocca a bocca;no;a;bocca;Intanto io gli facevo la respirazione;bocca a bocca;e il massaggio cardiaco, gli cambiavo il pigiama sporco, lo tenevo su per la testa.;sg;_;_;juxtaposition/contact;modifier
Fede su Fede;no;su;Fede;La Dottrina della Chiesa, la Nota della Congregazione per la Dottrina della;Fede su Fede;e Politica, l' introduzione a questa di ... ;sg;proper_name_inglobation;no;distractor;_
individuo a individuo;yes;a;individuo;Un ruolo significativo potrebbe essere giocato dalle cellule staminali, che sono diverse da;individuo a individuo;, ma è solo un'ipotesi di lavoro.;sg;PNPN;yes;distractor;_
rovescio su rovescio;yes;su;rovescio;Sul sei pari abbiamo uno scambio assassino,;rovescio su rovescio;, e io sono un fascio di nervi scossi.;sg;_;_;succession/iteration/distributivity;modifier
pacchi su pacchi;yes;su;pacco;Ci mettemmo una cosa come mezz'ora, facendo avanti e indietro tra la strada e la cucina – pacchi su;pacchi su pacchi;– e quando il tizio con il berretto, sfinito, risalì sul suo furgone e sparì, dalla cucina li portammo in taverna – pacchi su pacchi su pacchi.;pl;_;_;greater_plurality/accumulation;nominal
bocca a bocca;no;a;bocca;La rinuncia alla propria individualità è celebrata in Breathing In POTH Breathing Out (sempre del 1977) dove,;bocca a bocca;e con le narici chiuse da filtri di sigaretta, l'una respira nella bocca dell'altro, in una rappresentazione tragica di cosa succede quando si dipende completamente da un'altra persona.;sg;_;_;juxtaposition/contact;modifier
radio su radio;yes;su;radio;Proprio stamattina presto, verso le 5 circa seguivo il programma alla;radio su radio;"1 ""istruzioni per l' uso"" e uno degli argomenti era per l' appunto il blog, si parlava di quanti blog esistono in Italia, circa 30000, (pensavo ce ne fossero di più) mentre in Francia sono 3000000!";sg;proper_name_inglobation;no;distractor;_
campo a campo;yes;a;campo;A Durazzo la voce si insegue da;campo a campo;, da casa a casa.;sg;PNPN;yes;distractor;_
orrori su orrori;yes;su;orrore;Ora, non capisco perché dovrei portare rispetto verso una istituzione che nel corso dei secoli ha accumulato;orrori su orrori;, dei quali si è scusata in grave ritardo e solo in parte.;pl;_;_;greater_plurality/accumulation;nominal
comparto a comparto;yes;a;comparto;Ciò però in un contesto che si presenta molto differenziato da;comparto a comparto;e all'interno di ciascuno di essi.;sg;PNPN;yes;distractor;_
goccia a goccia ;yes;a;goccia;Ufficialmente non c'è nè soddisfazione nè rammarico, nelle file dello stato maggiore di Alleanza nazionale, in questa serata elettorale in cui dati giungono a;goccia a goccia;, prima ancora degli exit poll ufficiali, confermando che al Nord il Polo va forte.;sg;PNPN;yes;distractor;_
colpo su colpo;no;su;colpo;Aspetto solo una parola per reagire;colpo su colpo;al primo segnale.;sg;_;_;succession/iteration/distributivity;modifier
individuo a individuo;yes;a;individuo;Zika è un virus che si trasmette da;individuo a individuo;principalmente attraverso un vettore: le zanzare di tipo Aedes.;sg;PNPN;yes;distractor;_
prove su prove;no;su;prova;Le avevo provviste nei giorni a venire, lunghe, minuziose, documentate, mentre sui tavolini di Pilade mostravo a Belbo;prove su prove;, che egli seguiva con l'occhio sempre più annebbiato, accendendo le sigarette coi mozziconi, stendendo ogni cinque minuti il braccio infuori, il bicchiere vuoto con una parvenza di ghiaccio sul fondo, e Pilade che si precipitava a rifornire, senza attendere altri comandi.;pl;_;_;greater_plurality/accumulation;nominal
corpo a corpo;no;a;corpo;Inoltre l'uso giudizioso della massa corporea può rappresentare in certe situazioni un vantaggio supplementare non indifferente, per esempio negli incontri rapidi;corpo a corpo;, come nella lotta greco - romana, nel catch, nel sumo.;sg;_;_;juxtaposition/contact;modifier
energia su energia;yes;su;energia;Tradotto in italiano è il ritorno di;energia su energia;"investita; è un rapporto tra due valori numerici espressi in kWh.";sg;N_extended;no;distractor;_
colpo su colpo;no;su;colpo;Solo gli Immortali restarono sul posto, si chiusero a quadrato e continuarono a respingere gli assalti nemici rispondendo;colpo su colpo;.;sg;_;_;succession/iteration/distributivity;modifier
settore a settore;no;a;settore;Pur con qualche differenza da;settore a settore;il tecnico commerciale, del marketing e delle vendite è segnalato come una figura in forte espansione in tutti i settori industriali e in tutte le regioni del Nord: le richieste maggiori si registrano nella chimica e nella meccanica mentre più debole si presenta nell'elettronica.;sg;PNPN;yes;distractor;_
2 su 2;yes;su;2;Detto questo, torniamo alla realtà dei fatti, che ci rimanda un Barcellona più che mai vincente:;2 su 2;in Eurolega, con 12 punti di scarto rifilati all' Aek e 14 all' Olimpia (in questo caso con un provvidenziale + 18 nell' ultimo quarto), e 8 su 9 in campionato.;X;NumPNum;no;distractor;_
uomo a uomo;yes;a;uomo;Così ho inforcato la Chevrolet e girato per mezz'ora fra quei prefabbricati, cercando di capire dove si annidasse il marito: intendevo parlargli da;uomo a uomo;.;sg;PNPN;yes;distractor;_
fabbricato a fabbricato;yes;a;fabbricato;Poi, però, bisogna distinguere da;fabbricato a fabbricato;.;sg;PNPN;yes;distractor;_
serate su serate;yes;su;serata;Lo so, avrei potuto campare di rendita su Kalimba de Luna, collezionando;serate su serate;…;pl;_;_;greater_plurality/accumulation;nominal
acero  a acero;yes;a;acero;Immaginando di tradurre le tinte in suoni, si sentirebbe il gemito del popolo delle foreste, un'eco straziante che si propaga da;acero a acero;, da quercia a quercia.;sg;PNPN;yes;distractor;_
2 su 2;yes;su;2;La partecipazione è sempre stata sinonimo di vittoria:;2 su 2;con i trionfi del 1985 e 1996.;X;NumPNum;no;distractor;_
corpo a corpo;no;a;corpo;Mai prima quei guerrieri avevano affrontato;corpo a corpo;le legioni e non pareva loro vero di sfogare la rabbia a lungo compressa su quei reparti in disfatta, in preda al panico e alla confusione.;sg;_;_;juxtaposition/contact;modifier
37 su 37;yes;su;37;Nella votazione delle due di notte eravamo;37 su 37;e alla fine è scoppiato un applauso.;X;NumPNum;no;distractor;_
uomo a uomo;yes;a;uomo;Questa doppia infezione potrebbe creare un virus nuovo, trasmissibile da;uomo a uomo;.;sg;PNPN;yes;distractor;_
colpo su colpo;no;su;colpo;All'Arechi gli uomini di Beretta hanno dovuto fare i conti con una Salernitana mai doma, pronta a ribattere;colpo su colpo;agli affondi dei più blasonati avversari.;sg;_;_;succession/iteration/distributivity;modifier
grado a grado;yes;a;grado;Lotto, come molti di noi, con difficoltà economiche, che spero di superare,;grado a grado;.;sg;_;_;succession/iteration/distributivity;modifier
corpo a corpo;no;a;corpo;Saphira era meglio equipaggiata dei Lethrblaka per il combattimento;corpo a corpo;, grazie alle squame - più dure e resistenti della loro pellaccia grigia - e ai denti - di gran lunga più letali del loro becco in uno scontro ravvicinato - ma in quella situazione, con il basso soffitto della caverna che le dava scarsa libertà di manovra per saltare o volare, aveva non poche difficoltà a tenere testa a due creature che l'attaccavano contemporaneamente.;sg;_;_;juxtaposition/contact;modifier
corpo a corpo;no;a;corpo;"Dodici fra loro, originari di Lebbeke, si erano rifugiati nella fattoria di Ottavio Vernulst; essi furono legati";corpo a corpo;e condotti dietro alla fattoria, dove vennero massacrati.;sg;_;_;juxtaposition/contact;modifier
provincia a provincia;no;a;provincia;Le graduatorie formulate dai provveditorati, tuttavia, potranno comportare vistose differenze di età anagrafica dei pensionati, da;provincia a provincia;.;sg;PNPN;yes;distractor;_
capitolo a capitolo;yes;a;capitolo;All'interno del bilancio amministrativo, la Commissione può procedere, nei limiti e alle condizioni fissate dal regolamento stabilito in esecuzione dell'articolo 78 nono, a trasferimenti di crediti, sia da;capitolo a capitolo;, sia da suddivisione a suddivisione.;sg;PNPN;yes;distractor;_
palmo a palmo;yes;a;palmo;Per individuare le casse di zinco, la polizia batte;palmo a palmo;tutta la basilica, partendo dai sottotetti, scoprendo locali nemmeno mappati nelle cartine catastali, per passare alle stanze che ospitano gli organi, sino a sgabuzzini ricavati vicino alle aule, come quello ispezionato vicino all'attuale aula 201: la coincidenza è interessante, perché la stanza si trova a pochi metri dal quarto piano del palazzo adiacente: proprio la vecchia sede dell'istituto Ludovico da Victoria, la scuola di musica dove Emanuela nel 1983 andava a lezione.;sg;_;_;succession/iteration/distributivity;modifier
goccia a goccia ;yes;a;goccia;Più che un ritorno al passato, dunque, occorrerebbero interventi tecnologici adatti a un pianeta globale: ad esempio stimolando investimenti in efficienza attraverso l'irrigazione a;goccia a goccia;in agricoltura, tecnologia che evita sprechi, o il riutilizzo delle acque reflue nell'industria.;sg;PNPN;yes;distractor;_
individuo a individuo;yes;a;individuo;Tenete presente che il ritmo con cui si dimagrisce varia da;individuo a individuo;, a seconda di quanto peso dovete perdere.;sg;PNPN;yes;distractor;_
lingua a lingua;no;a;lingua;Quando i prestiti avvengono da;lingua a lingua;", il rischio è la colonizzazione; ma se è il dialetto a farli propri, con la sua funzione di filtro protettivo o depuratore, allora è una ricchezza che esprime la forza dei margini, della periferia, verso il centro costituito dalla lingua standard.";sg;PNPN;yes;distractor;_
bocca a bocca;no;a;bocca;È stato qualche anno fa e ricordo ogni minimo dettaglio: lui disteso per terra, attraverso la portiera schiacciata stava facendo la respirazione;bocca a bocca;a una donna che aveva perso conoscenza.;sg;_;_;juxtaposition/contact;modifier
18 su 18;no;su;18;La serie A ha votato compatta,;18 su 18;- afferma Galliani - per il ' lodo' che ha preso il mio nome, che prevedeva 3 retrocessioni dalla A e 5 promozioni dalla B, e dall' anno prossimo a regime 3 retrocessioni e 3 promozioni.;X;NumPNum;no;distractor;_
satellite su satellite;no;su;satellite;Accesso ad alta velocità al Backbone Internet Europeo e connettività a banda larga, utilizzando tecnologia satellitare bidirezionale mediante canale di comunicazione bidirezionale via;satellite su satellite;geostazionario opportunamente posizionato, e connessione via fibra al Backbone Internet Europeo, con relativa manutenzione ed assistenza tecnica.;sg;N_extended;no;distractor;_
Italia su Italia;no;su;Italia;"Una curiosità: Sandra Vidal ha partecipato alla versione americana del programma "" Popstars "", trasmesso anche in";Italia su Italia;1.;X;proper_name_inglobation;no;distractor;_
2 su 2;yes;su;2;Tra le file dell' Hintegra realizzano le migliori prestazioni offensive Simone Vichi con;2 su 2;e Victor Lopez con 2 su 4.;X;NumPNum;no;distractor;_
viso a viso;no;a;viso;e lo dirò poi Sonia,;viso a viso;e non in presenza di paparino.;sg;_;_;juxtaposition/contact;modifier
piani su piani;no;su;piano;Da mesi gli stati maggiori stanno elaborando;piani su piani;, ipotizzando un vertice italiano che gestirà uno schieramento di forze europee.;pl;_;_;greater_plurality/accumulation;nominal
osservazione ad osservazione;no;a;osservazione;Di solito, allora, si sdraiava sul canapè del suo ufficio - non poteva più lasciare il suo ufficio senza essersi riposato un'ora sul canapè - e collegava nel pensiero;osservazione ad osservazione;.;sg;verbal;yes;distractor;_
utilitarie su utilitarie;yes;su;utilitaria;Eppure, il sito siciliano era una volta il cuore pulsante del settore automobilistico italiano, con lo stabilimento che sfornava;utilitarie su utilitarie;- dalla leggendaria 500 degli anni settanta alla Panda - finoallo stop comunicato dal Lingotto nel 2009 e imposto nel 2011.;pl;_;_;greater_plurality/accumulation;nominal
bocca a bocca;no;a;bocca;Se non avesse ripreso a respirare, doveva procedere con la respirazione;bocca a bocca;.;sg;_;_;juxtaposition/contact;modifier
piste su piste;no;su;pista;Quassù, vale la pena ricordarlo, non ci sono però caroselli per il circo invernale, neppure;piste su piste;, seggiovie e skilift che si inseguono tagliando a fette boschi e spianando pendii.;pl;_;_;greater_plurality/accumulation;nominal
digiuno su digiuno;yes;su;digiuno;"In America, i nostri amici del ""Catholic Worker"" non hanno smesso, a partire dal crimine di Hiroshima, di far";digiuno su digiuno;, pubbliche proteste e pubblicazioni: la loro ultima impresa è stata di farsi mettere in prigione per aver tentato di superare lo sbarramento del servizio d'ordine durante gli esperimenti nel Nevada.;sg;_;_;greater_plurality/accumulation;nominal
riunioni su riunioni;yes;su;riunione;Da dieci giorni stiamo dicendo in tutte le sedi che bisognava intervenire: si è perduto tempo a discutere, a prendere contatti diplomatici, a fare;riunioni su riunioni;, dichiarazioni su dichiarazioni, mentre la tragedia albanese richiedeva interventi rapidi, decisi, organici, massicci.;pl;_;_;greater_plurality/accumulation;nominal
palmo a palmo;yes;a;palmo;Ma le guerre non si vincono né in aria né sull'acqua, si vincono sulla terra,;palmo a palmo;, uomo contro uomo.;sg;_;_;succession/iteration/distributivity;modifier
dinamitardo a dinamitardo;no;a;dinamitardo;Come se un testimone fosse passato di mano da;dinamitardo a dinamitardo;, nella penisola arabica una banda è riuscita nella non difficile impresa fallita in Gran Bretagna, ammazzare indifesi con il tritolo.;sg;PNPN;yes;distractor;_
uomo a uomo;yes;a;uomo;Questa malattia può dare luogo a febbri emorragiche anche fatali e ha una caratteristica particolare: non si trasmette da;uomo a uomo;, ma viene trasmessa da una zanzara, che prima punge un malato e poi uno sano.;sg;PNPN;yes;distractor;_
interessi su interessi;yes;su;interesse;Io che sono fiorentina, forse avrei qualche motivo in più per pensarlo, ma preferisco spostare i miei;interessi su interessi;"più ""puliti"" perchè il calcio sicuramente non lo è.";sg;N_extended;no;;_
palmo a palmo;yes;a;palmo;Gli sarebbero occorsi mesi per rilevarne il tracciato e per esplorarle;palmo a palmo;.;sg;_;_;succession/iteration/distributivity;modifier
19 su 19;no;su;19;A Lecco si è registrato una adesione del 100 per cento (hanno scioperato;19 su 19;) così come al tribunale di sorveglianza di Milano (9 su 9).;X;NumPNum;no;distractor;_
offesa su offesa;yes;su;offesa;Ieri però, dopo giorni di accuse dell'opposizione sui soldi spesi dall'amministrazione per le celebrazioni garibaldine, un gruppo di manifestanti lo ha affrontato a viso aperto e Daverio, ribattendo;offesa su offesa;, in qualche caso ha preferito il rilancio, come quando ha definito «cicciona» una delle manifestanti più ingaggiate.;sg;_;_;succession/iteration/distributivity;modifier
pezzo a pezzo;yes;a;pezzo;"Quest'ultimo è l'aspetto più singolare del traffico """;pezzo a pezzo;""".";sg;_;_;succession/iteration/distributivity;modifier
smentita a smentita;yes;a;smentita;Ma il giornalista ha confermato la bontà della notizia, sommando;smentita a smentita;.;sg;verbal;yes;distractor;_
pixel a pixel;yes;a;pixel;Per poter essere rilette in formato tridimensionale, le immagini devono essere scritte sullo schermo interallacciate;pixel a pixel;: la separazione ottica delle due immagini avviene a caricod elle microlenti.;sg;_;_;succession/iteration/distributivity;modifier
9 su 9;no;su;9;A Lecco si è registrato una adesione del 100 per cento (hanno scioperato 19 su 19) così come al tribunale di sorveglianza di Milano (;9 su 9;).;X;NumPNum;no;distractor;_
goccia a goccia ;yes;a;goccia;il chiarore del giorno penetra a;goccia a goccia;nel mio cervello.;sg;PNPN;yes;distractor;_
bocca a bocca;no;a;bocca;Se non respira, intervenire per la respirazione;bocca a bocca;.;sg;_;_;juxtaposition/contact;modifier
computer a computer;no;a;computer;"""Oggi è possibile fare chiamate in voce tramite la rete e non solo da";computer a computer;", ma anche da un computer a un normale apparecchio telefonico"", spiegano gli analisti della Phillips Tarifica.";sg;PNPN;yes;distractor;_
lato a lato;no;a;lato;Sulla parete di fronte al letto, nel colore turchino, spiccava solo l'enorme croce nera, da;lato a lato;, come le sbarre di una prigione.;sg;PNPN;yes;distractor;_
individuo a individuo;yes;a;individuo;La concentrazione di stronzio 90 nello scheletro umano varia molto da luogo a luogo e da;individuo a individuo;"; si sono trovate persone che ne hanno fino a settantacinque volte la quantità media; i bambini hanno in media una concentrazione almeno quadrupla di quella degli adulti, a causa del più rapido ricambio di sostanze nelle ossa durante la crescita.";sg;PNPN;yes;distractor;_
strato su strato;no;su;strato;Cominciai a sbollentare le lasagne e a disporle nella teglia;strato su strato;, ma se avessi potuto distogliere Melchor dal suo gaydar.com gli avrei dato i soldi e gli avrei chiesto di andare a comperarmene una nuova di ghisa.;sg;_;_;succession/iteration/distributivity;modifier
colpo su colpo;no;su;colpo;Diviso tra la sua anima pragmatica legata a Yassin e quella oltranzista del pediatra Rantisi, il gruppo, con profondi contatti col cosiddetto fronte delle carceri, replica alle ritorsioni israeliane;colpo su colpo;senza disdegnare quando necessario la ritirata strategica, la tregua, in vista di una razionalizzazione delle proprie forze.;sg;_;_;succession/iteration/distributivity;modifier
uomo a uomo;yes;a;uomo;Fisher, non ho mai avuto modo di parlarti, da;uomo a uomo;.;sg;PNPN;yes;distractor;_
colpo su colpo;no;su;colpo;Dopo aver speso una intera vita a fondarla e a cercare di farla funzionare, alla fine è stato lui stesso,;colpo su colpo;, a estinguerla.;sg;_;_;succession/iteration/distributivity;modifier
simmetria su simmetria;no;su;simmetria;Occhi, seni, ombre e luci sulle anche,;simmetria su simmetria;... il suo respiro che si faceva corto.;sg;_;_;succession/iteration/distributivity;modifier
individuo a individuo;yes;a;individuo;La Cosmides e Tooby hanno congetturato che le variazioni genetiche da;individuo a individuo;potrebbero proteggere la nostra specie da malattie o parassiti, ma non dovrebbero avere importanti conseguenze sul comportamento.;sg;PNPN;yes;distractor;_
individuo a individuo;yes;a;individuo;"È probabile che il desiderio di ""fare il papà"" vari da";individuo a individuo;, tuttavia è cosa certa che non si nasce genitori, ma lo si diventa solo attraverso il concreto rapporto col figlio.;sg;PNPN;yes;distractor;_
app su app;yes;su;app;Per quanto riguarda la connessione mobile, 3g o 4g, le cose sono più complesse perché apple non permette di farlo nativamente, né naturalmente permette la presenza di;app su app;store che lo facciano per noi.;sg/pl;proper_name_inglobation;no;distractor;_
decine su decine;yes;su;decina;Poi tornava a navigare su internet e a vedere;decine su decine;di filmati.;pl;_;_;greater_plurality/accumulation;nominal
corsi su corsi;yes;su;corso;Ultimamente, siccome si dice che questi ragazzi e queste ragazze non imparano niente, allora si fanno;corsi su corsi;per vedere come avvicinarsi, quindi per curare la relazione, però sempre in un modo strumentale, come mezzo per arrivare al RAZIONALE.;pl;_;_;greater_plurality/accumulation;nominal
amico ad amico;yes;a;amico;E visto che tra noi è tutto finito, dimmelo francamente, da;amico ad amico;: dove sei stato?;sg;PNPN;yes;distractor;_
riunioni su riunioni;yes;su;riunione;Naturalmente, come in ogni occupazione che si rispetti, si susseguono;riunioni su riunioni;.;pl;_;_;greater_plurality/accumulation;nominal
aggettivo su aggettivo;no;su;aggettivo;"Tutto ""montato"" rase su frase,";aggettivo su aggettivo;, fino al crollo repentino della spaventevole magione.;sg;_;_;succession/iteration/distributivity;modifier
palmo a palmo;yes;a;palmo;Quelli dell'NGA disponevano di migliaia di immagini scattate dai droni e dai satelliti, e conoscevano praticamente;palmo a palmo;l'intera area esterna del compound.;sg;_;_;succession/iteration/distributivity;modifier
corpo a corpo;no;a;corpo;Non era il momento adatto a considerazioni tattiche, la colluttazione era diventata un furioso combattimento;corpo a corpo;.;sg;_;_;juxtaposition/contact;modifier
finestra a finestra;no;a;finestra;"Aurora vive in un quartiere molto difficile di Aprilia, ""vicino alle case popolari"", spiega, ""e capita che ci si spari da";finestra a finestra;"o che i mafiosi incendino i negozi"".";sg;PNPN;yes;distractor;_
settimana a settimana;yes;a;settimana;Se tu non dai la qualità;settimana a settimana;, purtroppo queste grandi piattaforme, con tutto il rispetto perché è un mercato, ti trattano non come un dipendente a tempo indeterminato ma come un contratto a ore.;sg;_;_;succession/iteration/distributivity;modifier
bocca a bocca;no;a;bocca;Nessuno parla dell'impiegato di banca che non è corrotto e che magari un giorno ha salvato la vita a un collega facendogli la respirazione;bocca a bocca;.;sg;_;_;juxtaposition/contact;modifier
5 su 5;yes;su;5;A questo punto anche un Cda tutto di destra (;5 su 5;) andrebbe in crisi;X;NumPNum;no;distractor;_
goccia a goccia ;yes;a;goccia;Questo verme si nutre del sangue umano, che si procura facendo piccolissimi fori nella mucosa dell'intestino, da cui lascia colare il sangue a;goccia a goccia;, per giorni e giorni, per anni e anni.;sg;PNPN;yes;distractor;_
uomo su uomo;yes;su;uomo;Con lo spargimento di sangue innocente (sopruso di;uomo su uomo;) che ne consegue.;sg;thematic_target;no;distractor;_
10 su 10;no;su;10;Vorrei che ogni italiano, o almeno 8 su 10 sappiano cosa sia la Milano Sanremo, se;10 su 10;sanno cosa è il Giro.;X;NumPNum;no;distractor;_
bisogni su bisogni;no;su;bisogno;Nei campi è uno spumeggiare di queste sanguisughe parlanti in frenetica attività succhiatoria e anche psicotropica, assorbono;bisogni su bisogni;, emettono pezzi di promessa, certezza, appuntamenti, visioni.;pl;_;_;greater_plurality/accumulation;nominal
balcone a balcone;no;a;balcone;Così si sente superiore nel cortile, a esempio, sul cav. Bizzini, suo dirimpettaio,;balcone a balcone;, che vive con la figlia, il genero e i ragazzi un maschio e una femmina e potrebbe essere privilegiato, ma se sapesse scrollarsi di dosso il rischio di venir ficcato in un ospizio per anziani.;sg;_;_;juxtaposition/contact;modifier
opera a opera;no;a;opera;Certo, ed è persino superfluo ricordarlo, l'orchestrazione del dialogato conosce modulazioni plurime, variando da autore a autore, da;opera a opera;.;sg;PNPN;yes;distractor;_
